Organization,Repository,IssueNbr,LabelName,LabelDescription,LabelDefaultTag,CreatedAt,ClosedAt,Assignees
hackforla,adopt-civic-art,32,[Development] Front-end,,False,2017-09-06T03:14:07Z,2017-09-19T04:24:03Z,1
hackforla,adopt-civic-art,31,null,null,null,2017-08-04T22:04:41Z,2017-08-04T22:21:55Z,0
hackforla,adopt-civic-art,30,null,null,null,2017-08-04T18:49:09Z,2017-08-09T02:07:40Z,0
hackforla,adopt-civic-art,29,Design,,False,2017-07-22T17:07:42Z,,0
hackforla,adopt-civic-art,28,Help Wanted,,False,2017-07-19T05:07:47Z,,1
hackforla,adopt-civic-art,28,[Development] Back-end,,False,2017-07-19T05:07:47Z,,1
hackforla,adopt-civic-art,28,[Development] Front-end,,False,2017-07-19T05:07:47Z,,1
hackforla,adopt-civic-art,27,Design,,False,2017-07-19T03:23:21Z,2017-10-04T20:52:09Z,2
hackforla,adopt-civic-art,26,null,null,null,2017-07-14T05:22:03Z,2017-07-18T22:50:18Z,0
hackforla,adopt-civic-art,25,Help Wanted,,False,2017-07-12T22:24:12Z,,1
hackforla,adopt-civic-art,25,[Development] Front-end,,False,2017-07-12T22:24:12Z,,1
hackforla,adopt-civic-art,24,[Development] Back-end,,False,2017-07-12T22:22:00Z,2017-08-30T03:20:59Z,1
hackforla,adopt-civic-art,23,Help Wanted,,False,2017-07-12T02:23:28Z,,0
hackforla,adopt-civic-art,23,[Development] Back-end,,False,2017-07-12T02:23:28Z,,0
hackforla,adopt-civic-art,22,[Development] Front-end,,False,2017-07-12T02:00:00Z,2017-07-19T01:47:46Z,1
hackforla,adopt-civic-art,21,[Development] Back-end,,False,2017-07-12T01:55:06Z,2017-07-19T01:48:46Z,1
hackforla,adopt-civic-art,20,[Development] DevOps,,False,2017-07-12T01:51:55Z,2017-07-19T01:47:54Z,1
hackforla,adopt-civic-art,19,null,null,null,2017-06-27T05:43:08Z,2017-07-12T01:48:59Z,0
hackforla,adopt-civic-art,18,null,null,null,2017-06-21T03:13:54Z,2017-06-21T03:33:59Z,0
hackforla,adopt-civic-art,17,null,null,null,2017-06-07T02:01:35Z,2017-06-08T17:13:06Z,1
hackforla,adopt-civic-art,16,null,null,null,2017-05-24T03:48:08Z,,1
hackforla,adopt-civic-art,15,null,null,null,2017-05-24T03:44:30Z,2017-07-12T01:50:11Z,0
hackforla,adopt-civic-art,14,Help Wanted,,False,2017-05-24T03:41:30Z,,1
hackforla,adopt-civic-art,14,[Development] Back-end,,False,2017-05-24T03:41:30Z,,1
hackforla,adopt-civic-art,13,Help Wanted,,False,2017-05-24T03:38:49Z,,1
hackforla,adopt-civic-art,13,[Development] DevOps,,False,2017-05-24T03:38:49Z,,1
hackforla,adopt-civic-art,12,null,null,null,2017-05-24T03:35:51Z,2017-07-12T01:49:18Z,1
hackforla,adopt-civic-art,11,null,null,null,2017-05-17T03:18:46Z,2017-05-24T03:49:55Z,0
hackforla,adopt-civic-art,10,null,null,null,2017-05-04T21:11:49Z,2017-06-07T03:41:41Z,1
hackforla,adopt-civic-art,9,null,null,null,2017-04-05T19:11:19Z,2017-04-19T19:11:49Z,0
hackforla,adopt-civic-art,8,null,null,null,2017-04-05T14:28:37Z,2017-04-05T16:36:48Z,0
hackforla,adopt-civic-art,7,null,null,null,2017-04-05T05:05:23Z,2017-04-05T16:36:58Z,0
hackforla,adopt-civic-art,6,null,null,null,2017-04-05T02:00:31Z,2017-04-05T02:00:53Z,0
hackforla,adopt-civic-art,5,null,null,null,2017-03-29T21:17:09Z,2017-05-10T03:25:11Z,0
hackforla,adopt-civic-art,4,null,null,null,2017-03-29T20:31:36Z,2017-04-19T19:11:59Z,1
hackforla,adopt-civic-art,3,null,null,null,2017-03-29T03:56:38Z,2017-03-29T03:57:30Z,0
hackforla,adopt-civic-art,2,null,null,null,2017-03-29T03:44:00Z,2017-03-29T03:48:51Z,0
hackforla,adopt-civic-art,1,null,null,null,2017-03-29T03:00:13Z,2017-03-29T03:01:23Z,0
hackforla,website-redesign,39,null,null,null,2018-06-06T16:41:59Z,2018-11-18T01:36:18Z,0
hackforla,website-redesign,38,null,null,null,2018-05-16T02:30:21Z,2018-05-16T02:30:31Z,0
hackforla,website-redesign,37,null,null,null,2018-04-23T23:44:23Z,2018-04-24T01:52:15Z,0
hackforla,website-redesign,36,null,null,null,2018-04-23T00:45:44Z,2018-04-23T20:47:15Z,0
hackforla,website-redesign,35,null,null,null,2018-04-20T23:02:55Z,2018-04-23T20:52:39Z,0
hackforla,website-redesign,34,null,null,null,2018-04-06T15:26:50Z,2018-11-18T01:38:47Z,0
hackforla,website-redesign,32,null,null,null,2018-04-04T17:33:38Z,2018-04-04T17:34:21Z,0
hackforla,website-redesign,31,null,null,null,2018-03-21T02:26:46Z,2018-06-06T16:41:12Z,0
hackforla,website-redesign,30,null,null,null,2018-03-21T02:25:52Z,2018-04-04T17:31:57Z,0
hackforla,website-redesign,29,null,null,null,2018-03-14T02:51:14Z,2018-05-16T02:30:31Z,0
hackforla,website-redesign,28,null,null,null,2018-03-01T06:29:23Z,2018-03-21T03:02:35Z,0
hackforla,website-redesign,27,null,null,null,2018-01-24T03:45:46Z,2018-11-18T01:34:31Z,0
hackforla,website-redesign,26,null,null,null,2018-01-24T03:40:12Z,2018-01-24T03:40:31Z,0
hackforla,website-redesign,24,null,null,null,2018-01-17T03:39:25Z,2018-01-17T03:39:36Z,0
hackforla,website-redesign,23,null,null,null,2017-12-13T02:32:08Z,2017-12-13T03:11:57Z,0
hackforla,website-redesign,22,null,null,null,2017-09-13T03:09:29Z,2017-09-19T20:31:25Z,0
hackforla,website-redesign,21,null,null,null,2017-09-13T02:36:56Z,2017-09-13T02:38:08Z,0
hackforla,website-redesign,20,null,null,null,2017-09-13T02:22:28Z,2017-09-13T02:29:20Z,0
hackforla,website-redesign,19,null,null,null,2017-09-07T01:47:26Z,2017-09-13T01:47:50Z,0
hackforla,website-redesign,18,null,null,null,2017-09-05T16:30:14Z,2017-11-14T20:35:23Z,3
hackforla,website-redesign,17,null,null,null,2017-08-30T18:06:29Z,2017-09-13T02:29:20Z,1
hackforla,website-redesign,15,first-timers-only,,False,2017-08-23T22:05:48Z,2018-06-27T02:06:17Z,0
hackforla,website-redesign,14,first-timers-only,,False,2017-08-23T03:15:07Z,2017-09-13T02:38:07Z,1
hackforla,website-redesign,12,null,null,null,2017-08-06T15:39:08Z,2017-08-06T15:39:42Z,0
hackforla,website-redesign,11,null,null,null,2017-08-04T16:58:47Z,2017-08-06T15:46:17Z,1
hackforla,website-redesign,10,null,null,null,2017-08-04T16:50:33Z,2017-09-13T02:07:30Z,1
hackforla,website-redesign,9,null,null,null,2017-08-03T22:27:40Z,2017-08-06T15:39:43Z,0
hackforla,website-redesign,8,help wanted,,True,2017-08-02T18:02:51Z,2018-02-09T00:36:14Z,2
hackforla,website-redesign,7,null,null,null,2017-08-02T18:02:10Z,2017-08-23T03:36:32Z,1
hackforla,website-redesign,6,null,null,null,2017-08-02T18:00:47Z,2017-08-06T15:39:43Z,0
hackforla,website-redesign,5,null,null,null,2017-08-01T01:50:51Z,2018-11-18T01:32:09Z,1
hackforla,website-redesign,4,null,null,null,2017-05-17T01:55:26Z,2017-08-02T17:52:05Z,1
hackforla,website-redesign,3,null,null,null,2017-05-02T06:15:52Z,2017-08-02T17:58:40Z,0
hackforla,website-redesign,2,null,null,null,2017-04-05T03:34:36Z,2017-08-02T17:58:48Z,0
hackforla,website-redesign,1,null,null,null,2017-03-10T04:05:38Z,2017-08-02T17:58:53Z,0
hackforla,la-street-data,5,null,null,null,2018-02-20T21:35:36Z,,0
hackforla,la-street-data,4,null,null,null,2017-04-06T03:49:26Z,,0
hackforla,la-street-data,3,null,null,null,2017-03-15T09:05:19Z,2017-03-29T01:45:06Z,0
hackforla,la-street-data,2,null,null,null,2017-03-15T09:04:26Z,2017-03-29T01:44:55Z,0
hackforla,la-street-data,1,null,null,null,2017-03-15T02:30:56Z,2017-03-29T17:10:50Z,0
hackforla,cog-transparency,3,null,null,null,2017-09-20T02:11:46Z,,0
hackforla,cog-transparency,2,null,null,null,2017-08-03T07:10:34Z,2017-08-10T02:13:22Z,0
hackforla,cog-transparency,1,null,null,null,2017-08-03T03:22:08Z,2017-08-03T03:24:45Z,0
hackforla,project-light-the-way,17,Important,Priority,False,2019-09-05T03:19:55Z,,0
hackforla,project-light-the-way,16,good first issue,Good for newcomers,True,2019-08-29T03:27:29Z,,2
hackforla,project-light-the-way,15,good first issue,Good for newcomers,True,2019-08-29T03:23:38Z,2019-09-05T01:40:07Z,0
hackforla,project-light-the-way,14,good first issue,Good for newcomers,True,2019-08-29T03:12:30Z,,1
hackforla,project-light-the-way,13,null,null,null,2019-08-15T02:07:12Z,,0
hackforla,project-light-the-way,12,null,null,null,2018-03-09T23:45:24Z,,0
hackforla,project-light-the-way,11,null,null,null,2018-02-23T23:45:44Z,,0
hackforla,project-light-the-way,10,null,null,null,2017-11-08T09:57:15Z,2017-11-08T09:57:45Z,0
hackforla,project-light-the-way,9,update,Needs to be updated,False,2017-11-08T09:54:02Z,,1
hackforla,project-light-the-way,9,deprecation,Needs to be updated,False,2017-11-08T09:54:02Z,,1
hackforla,project-light-the-way,8,null,null,null,2017-10-06T23:45:13Z,2017-11-08T09:51:40Z,0
hackforla,project-light-the-way,7,null,null,null,2017-09-29T23:45:11Z,2017-10-11T03:09:39Z,0
hackforla,project-light-the-way,6,null,null,null,2017-09-27T09:29:01Z,,1
hackforla,project-light-the-way,5,null,null,null,2017-09-06T03:37:46Z,2017-09-06T03:38:05Z,0
hackforla,project-light-the-way,4,null,null,null,2017-09-02T02:56:29Z,2017-09-02T02:56:35Z,0
hackforla,project-light-the-way,3,null,null,null,2017-09-02T02:48:21Z,2017-09-02T02:50:01Z,0
hackforla,project-light-the-way,2,update,Needs to be updated,False,2017-09-01T18:48:44Z,,0
hackforla,project-light-the-way,1,update,Needs to be updated,False,2017-09-01T08:15:34Z,,0
hackforla,project-light-the-way,1,deprecation,Needs to be updated,False,2017-09-01T08:15:34Z,,0
hackforla,ndoch-2017,10,null,null,null,2017-08-31T03:04:17Z,,2
hackforla,ndoch-2017,9,money,,False,2017-08-30T23:20:05Z,,1
hackforla,ndoch-2017,8,programming,,False,2017-08-30T23:18:53Z,2017-09-06T18:18:11Z,0
hackforla,ndoch-2017,7,production,,False,2017-08-25T22:17:56Z,2017-09-08T22:33:01Z,0
hackforla,ndoch-2017,6,production,,False,2017-08-25T22:07:39Z,,1
hackforla,ndoch-2017,5,production,,False,2017-08-25T22:07:22Z,,0
hackforla,ndoch-2017,4,production,,False,2017-08-25T22:06:53Z,,0
hackforla,ndoch-2017,3,money,,False,2017-08-25T22:06:46Z,2017-09-19T22:19:49Z,1
hackforla,ndoch-2017,2,programming,,False,2017-08-25T22:06:41Z,,1
hackforla,ndoch-2017,1,production,,False,2017-08-25T22:06:35Z,2017-09-08T17:39:37Z,0
hackforla,carbon-commuter,4,null,null,null,2018-04-04T03:31:46Z,2018-04-04T03:32:00Z,0
hackforla,carbon-commuter,3,null,null,null,2018-04-04T03:24:33Z,2018-04-04T03:24:51Z,0
hackforla,carbon-commuter,2,null,null,null,2018-04-04T02:58:57Z,2018-04-04T03:00:54Z,0
hackforla,carbon-commuter,1,null,null,null,2018-03-14T19:00:03Z,2018-04-04T03:00:21Z,0
hackforla,spare,272,dependencies,Pull requests that update a dependency file,False,2022-05-31T23:43:52Z,,0
hackforla,spare,272,javascript,Pull requests that update Javascript code,False,2022-05-31T23:43:52Z,,0
hackforla,spare,271,dependencies,Pull requests that update a dependency file,False,2022-04-09T03:27:57Z,,0
hackforla,spare,271,javascript,Pull requests that update Javascript code,False,2022-04-09T03:27:57Z,,0
hackforla,spare,270,dependencies,Pull requests that update a dependency file,False,2022-02-26T03:28:29Z,,0
hackforla,spare,270,javascript,Pull requests that update Javascript code,False,2022-02-26T03:28:29Z,,0
hackforla,spare,269,dependencies,Pull requests that update a dependency file,False,2022-02-17T15:33:43Z,2022-02-26T03:28:32Z,0
hackforla,spare,269,javascript,Pull requests that update Javascript code,False,2022-02-17T15:33:43Z,2022-02-26T03:28:32Z,0
hackforla,spare,268,dependencies,Pull requests that update a dependency file,False,2022-02-11T05:46:03Z,,0
hackforla,spare,268,javascript,Pull requests that update Javascript code,False,2022-02-11T05:46:03Z,,0
hackforla,spare,267,dependencies,Pull requests that update a dependency file,False,2021-10-05T18:58:32Z,2022-02-17T15:33:46Z,0
hackforla,spare,267,javascript,Pull requests that update Javascript code,False,2021-10-05T18:58:32Z,2022-02-17T15:33:46Z,0
hackforla,spare,266,dependencies,Pull requests that update a dependency file,False,2021-09-20T22:07:19Z,,0
hackforla,spare,266,javascript,Pull requests that update Javascript code,False,2021-09-20T22:07:19Z,,0
hackforla,spare,265,null,null,null,2021-08-23T17:35:36Z,,0
hackforla,spare,264,dependencies,Pull requests that update a dependency file,False,2021-08-10T17:49:59Z,,0
hackforla,spare,264,javascript,Pull requests that update Javascript code,False,2021-08-10T17:49:59Z,,0
hackforla,spare,263,dependencies,Pull requests that update a dependency file,False,2021-06-15T15:48:30Z,,0
hackforla,spare,263,javascript,Pull requests that update Javascript code,False,2021-06-15T15:48:30Z,,0
hackforla,spare,262,dependencies,Pull requests that update a dependency file,False,2021-06-10T21:48:53Z,,0
hackforla,spare,262,python,Pull requests that update Python code,False,2021-06-10T21:48:53Z,,0
hackforla,spare,261,dependencies,Pull requests that update a dependency file,False,2021-06-08T02:59:09Z,,0
hackforla,spare,261,javascript,Pull requests that update Javascript code,False,2021-06-08T02:59:09Z,,0
hackforla,spare,260,dependencies,Pull requests that update a dependency file,False,2021-05-26T23:18:31Z,,0
hackforla,spare,260,javascript,Pull requests that update Javascript code,False,2021-05-26T23:18:31Z,,0
hackforla,spare,259,dependencies,Pull requests that update a dependency file,False,2021-05-09T11:23:45Z,,0
hackforla,spare,259,javascript,Pull requests that update Javascript code,False,2021-05-09T11:23:45Z,,0
hackforla,spare,258,dependencies,Pull requests that update a dependency file,False,2021-05-06T23:58:28Z,,0
hackforla,spare,258,javascript,Pull requests that update Javascript code,False,2021-05-06T23:58:28Z,,0
hackforla,spare,257,dependencies,Pull requests that update a dependency file,False,2021-05-06T18:39:38Z,2021-10-05T18:58:36Z,0
hackforla,spare,257,javascript,Pull requests that update Javascript code,False,2021-05-06T18:39:38Z,2021-10-05T18:58:36Z,0
hackforla,spare,256,dependencies,Pull requests that update a dependency file,False,2021-05-06T18:36:38Z,,0
hackforla,spare,256,javascript,Pull requests that update Javascript code,False,2021-05-06T18:36:38Z,,0
hackforla,spare,255,dependencies,Pull requests that update a dependency file,False,2021-05-06T18:05:37Z,,0
hackforla,spare,255,javascript,Pull requests that update Javascript code,False,2021-05-06T18:05:37Z,,0
hackforla,spare,254,dependencies,Pull requests that update a dependency file,False,2021-04-30T02:25:12Z,,0
hackforla,spare,254,javascript,Pull requests that update Javascript code,False,2021-04-30T02:25:12Z,,0
hackforla,spare,253,dependencies,Pull requests that update a dependency file,False,2021-04-16T20:43:40Z,,0
hackforla,spare,253,python,Pull requests that update Python code,False,2021-04-16T20:43:40Z,,0
hackforla,spare,252,dependencies,Pull requests that update a dependency file,False,2021-03-29T18:01:56Z,,0
hackforla,spare,252,javascript,Pull requests that update Javascript code,False,2021-03-29T18:01:56Z,,0
hackforla,spare,251,dependencies,Pull requests that update a dependency file,False,2021-03-19T22:35:21Z,,0
hackforla,spare,251,python,Pull requests that update Python code,False,2021-03-19T22:35:21Z,,0
hackforla,spare,250,dependencies,Pull requests that update a dependency file,False,2021-03-08T18:45:57Z,,0
hackforla,spare,250,javascript,Pull requests that update Javascript code,False,2021-03-08T18:45:57Z,,0
hackforla,spare,249,dependencies,Pull requests that update a dependency file,False,2021-01-05T00:44:50Z,,0
hackforla,spare,249,javascript,Pull requests that update Javascript code,False,2021-01-05T00:44:50Z,,0
hackforla,spare,248,null,null,null,2020-11-22T14:26:18Z,,0
hackforla,spare,247,dependencies,Pull requests that update a dependency file,False,2020-09-05T08:45:26Z,,0
hackforla,spare,247,javascript,Pull requests that update Javascript code,False,2020-09-05T08:45:26Z,,0
hackforla,spare,246,dependencies,Pull requests that update a dependency file,False,2020-09-04T09:06:17Z,2021-05-06T18:36:40Z,0
hackforla,spare,246,javascript,Pull requests that update Javascript code,False,2020-09-04T09:06:17Z,2021-05-06T18:36:40Z,0
hackforla,spare,245,dependencies,Pull requests that update a dependency file,False,2020-07-30T00:23:39Z,2021-03-08T18:45:59Z,0
hackforla,spare,245,javascript,Pull requests that update Javascript code,False,2020-07-30T00:23:39Z,2021-03-08T18:45:59Z,0
hackforla,spare,244,dependencies,Pull requests that update a dependency file,False,2020-07-16T03:18:14Z,2021-05-06T23:58:31Z,0
hackforla,spare,244,javascript,Pull requests that update Javascript code,False,2020-07-16T03:18:14Z,2021-05-06T23:58:31Z,0
hackforla,spare,243,dependencies,Pull requests that update a dependency file,False,2020-06-06T11:51:53Z,,0
hackforla,spare,243,javascript,Pull requests that update Javascript code,False,2020-06-06T11:51:53Z,,0
hackforla,spare,242,dependencies,Pull requests that update a dependency file,False,2020-06-05T22:32:24Z,2021-06-10T21:48:56Z,0
hackforla,spare,242,python,Pull requests that update Python code,False,2020-06-05T22:32:24Z,2021-06-10T21:48:56Z,0
hackforla,spare,241,dependencies,Pull requests that update a dependency file,False,2020-03-13T21:55:27Z,,0
hackforla,spare,241,javascript,Pull requests that update Javascript code,False,2020-03-13T21:55:27Z,,0
hackforla,spare,240,dependencies,Pull requests that update a dependency file,False,2020-02-12T03:04:46Z,2020-06-05T22:32:27Z,0
hackforla,spare,240,python,Pull requests that update Python code,False,2020-02-12T03:04:46Z,2020-06-05T22:32:27Z,0
hackforla,spare,239,dependencies,Pull requests that update a dependency file,False,2019-12-27T02:38:43Z,2020-09-04T09:06:20Z,0
hackforla,spare,238,bug,Something isn't working,True,2019-11-08T21:54:37Z,,0
hackforla,spare,238,front end,,False,2019-11-08T21:54:37Z,,0
hackforla,spare,237,dependencies,Pull requests that update a dependency file,False,2019-11-02T02:17:24Z,,0
hackforla,spare,236,null,null,null,2019-09-14T22:57:42Z,2019-09-17T06:08:58Z,0
hackforla,spare,235,null,null,null,2019-09-10T03:21:52Z,,0
hackforla,spare,234,null,null,null,2019-09-09T15:00:22Z,2019-09-09T15:23:52Z,0
hackforla,spare,233,null,null,null,2019-09-09T14:55:37Z,2019-09-09T15:00:11Z,0
hackforla,spare,232,null,null,null,2019-08-30T20:05:50Z,2019-08-30T20:19:15Z,0
hackforla,spare,231,null,null,null,2019-08-17T23:17:30Z,2019-08-18T00:56:18Z,0
hackforla,spare,230,null,null,null,2019-08-16T23:09:24Z,2019-08-17T06:13:25Z,0
hackforla,spare,229,null,null,null,2019-08-11T09:06:19Z,2019-08-17T06:13:49Z,0
hackforla,spare,228,null,null,null,2019-08-10T22:00:26Z,2019-08-11T01:07:33Z,0
hackforla,spare,227,null,null,null,2019-08-08T05:32:56Z,2019-08-10T06:07:17Z,0
hackforla,spare,226,front end,,False,2019-08-08T03:07:21Z,,0
hackforla,spare,226,back end,,False,2019-08-08T03:07:21Z,,0
hackforla,spare,225,front end,,False,2019-08-08T03:06:33Z,,0
hackforla,spare,225,back end,,False,2019-08-08T03:06:33Z,,0
hackforla,spare,224,front end,,False,2019-08-08T03:05:48Z,,1
hackforla,spare,224,back end,,False,2019-08-08T03:05:48Z,,1
hackforla,spare,223,front end,,False,2019-08-08T02:32:30Z,,0
hackforla,spare,222,null,null,null,2019-07-24T00:41:14Z,2019-08-10T21:59:53Z,0
hackforla,spare,221,null,null,null,2019-07-23T05:47:54Z,2019-07-23T17:35:30Z,0
hackforla,spare,220,null,null,null,2019-07-21T21:53:08Z,2019-07-23T04:55:53Z,0
hackforla,spare,219,null,null,null,2019-07-21T21:32:52Z,2019-07-21T21:39:38Z,0
hackforla,spare,218,front end,,False,2019-06-04T03:43:04Z,,0
hackforla,spare,217,front end,,False,2019-06-04T02:42:02Z,2019-06-04T02:58:10Z,0
hackforla,spare,216,null,null,null,2019-05-14T03:52:42Z,2019-08-08T02:28:33Z,0
hackforla,spare,215,null,null,null,2019-05-14T03:52:04Z,,0
hackforla,spare,214,null,null,null,2019-05-14T03:51:49Z,,0
hackforla,spare,213,front end,,False,2019-05-14T03:51:28Z,,1
hackforla,spare,213,back end,,False,2019-05-14T03:51:28Z,,1
hackforla,spare,212,front end,,False,2019-05-14T03:12:58Z,,0
hackforla,spare,212,back end,,False,2019-05-14T03:12:58Z,,0
hackforla,spare,211,front end,,False,2019-05-14T02:18:45Z,,0
hackforla,spare,210,null,null,null,2019-03-26T03:26:25Z,2019-03-26T03:42:50Z,0
hackforla,spare,209,front end,,False,2019-03-26T02:35:58Z,,0
hackforla,spare,209,back end,,False,2019-03-26T02:35:58Z,,0
hackforla,spare,208,null,null,null,2019-03-26T02:16:00Z,2019-03-26T02:30:30Z,0
hackforla,spare,207,null,null,null,2019-03-12T05:51:47Z,2019-06-04T02:15:09Z,2
hackforla,spare,206,null,null,null,2019-02-27T04:51:30Z,2019-03-12T03:12:26Z,0
hackforla,spare,205,front end,,False,2019-02-12T04:18:16Z,2019-08-08T02:41:40Z,0
hackforla,spare,205,back end,,False,2019-02-12T04:18:16Z,2019-08-08T02:41:40Z,0
hackforla,spare,204,design,Design tasks,False,2019-02-12T04:16:23Z,2019-08-08T02:42:34Z,0
hackforla,spare,203,front end,,False,2019-02-12T04:11:42Z,2019-08-08T02:43:04Z,0
hackforla,spare,203,back end,,False,2019-02-12T04:11:42Z,2019-08-08T02:43:04Z,0
hackforla,spare,202,front end,,False,2019-02-12T03:57:54Z,,0
hackforla,spare,202,back end,,False,2019-02-12T03:57:54Z,,0
hackforla,spare,201,front end,,False,2019-02-12T03:54:00Z,,0
hackforla,spare,201,back end,,False,2019-02-12T03:54:00Z,,0
hackforla,spare,200,design,Design tasks,False,2019-02-12T03:44:33Z,,0
hackforla,spare,199,design,Design tasks,False,2019-02-12T03:42:06Z,,0
hackforla,spare,198,null,null,null,2019-02-07T04:20:20Z,2019-02-12T02:44:02Z,0
hackforla,spare,197,null,null,null,2019-01-08T06:59:06Z,2019-01-24T03:16:14Z,0
hackforla,spare,196,null,null,null,2019-01-08T06:13:18Z,2019-08-08T02:48:31Z,0
hackforla,spare,195,null,null,null,2018-12-19T05:41:51Z,2018-12-22T19:24:10Z,0
hackforla,spare,194,back end,,False,2018-12-18T07:01:40Z,2019-08-10T06:07:17Z,1
hackforla,spare,193,null,null,null,2018-12-18T04:37:56Z,2018-12-18T07:00:22Z,0
hackforla,spare,192,front end,,False,2018-12-18T04:17:32Z,2019-06-04T02:14:47Z,1
hackforla,spare,191,front end,,False,2018-12-18T04:14:58Z,2019-06-04T02:13:56Z,1
hackforla,spare,190,front end,,False,2018-12-18T04:11:50Z,2019-06-04T02:51:27Z,2
hackforla,spare,189,front end,,False,2018-11-28T02:05:17Z,2019-06-04T02:13:42Z,1
hackforla,spare,188,null,null,null,2018-11-20T04:14:22Z,,0
hackforla,spare,187,null,null,null,2018-11-20T04:13:55Z,2019-08-08T02:51:00Z,0
hackforla,spare,186,null,null,null,2018-11-20T04:12:22Z,2019-08-08T02:51:37Z,0
hackforla,spare,185,null,null,null,2018-10-27T01:57:53Z,2018-10-27T14:45:04Z,0
hackforla,spare,184,null,null,null,2018-10-13T15:54:41Z,2018-10-15T19:23:34Z,0
hackforla,spare,183,null,null,null,2018-10-12T20:25:19Z,2018-10-12T21:41:18Z,0
hackforla,spare,182,null,null,null,2018-10-03T03:24:20Z,2018-10-04T00:35:59Z,0
hackforla,spare,181,null,null,null,2018-10-03T02:50:38Z,2018-10-03T02:50:48Z,0
hackforla,spare,180,null,null,null,2018-09-26T02:42:16Z,2018-09-26T18:10:34Z,0
hackforla,spare,179,front end,,False,2018-09-24T04:12:35Z,2019-08-08T02:53:40Z,0
hackforla,spare,178,front end,,False,2018-09-24T03:48:08Z,2018-11-20T07:21:22Z,0
hackforla,spare,177,null,null,null,2018-09-20T04:02:25Z,2018-09-23T06:21:48Z,0
hackforla,spare,176,null,null,null,2018-09-20T04:00:22Z,2018-09-23T06:22:13Z,0
